ALUMNO_ID,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Doc.Firma,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,Tercer.Par,TPLab.,Lab.,Proy.,Pond.PP,Pond.SP,Pond.TPLab,Pond.Lab,Pond.Proy,Asis,Requisito,Firma,Primer.Rec,Segundo.Rec,Nota.Final,FirmaCalculada
FIUNA_ALUMNO_010387,5745,DOMOTICA,MCT9-OPT  ,13,2,2024,2,37421,S,2024,83,89,0,0,100,0,40,40,0,20,0,1,1,89.0,0,0,1F-4,
FIUNA_ALUMNO_007263,5745,DOMOTICA,MCT9-OPT  ,13,2,2024,2,37421,S,2024,78,75,0,0,100,0,40,40,0,20,0,1,1,81.0,0,0,1F-4,
FIUNA_ALUMNO_009434,5745,DOMOTICA,MCT9-OPT  ,13,2,2024,2,37421,S,2024,78,75,0,0,100,0,40,40,0,20,0,1,1,81.0,0,0,1F-4,
FIUNA_ALUMNO_007312,5745,DOMOTICA,MCT9-OPT  ,13,2,2024,2,0,N,0,0,0,0,0,0,0,40,40,0,20,0,0,0,0.0,0,0,,
FIUNA_ALUMNO_009609,5745,DOMOTICA,MCT9-OPT  ,13,2,2024,2,0,N,0,0,0,0,0,0,0,40,40,0,20,0,0,0,0.0,0,0,,
FIUNA_ALUMNO_005168,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,44,35,0,0,100,0,45,45,0,10,0,0,0,0.0,0,0,,46.0
FIUNA_ALUMNO_007802,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,44,35,0,0,100,0,45,45,0,10,0,0,0,0.0,0,0,,46.0
FIUNA_ALUMNO_005236,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,36484,N,2024,0,0,0,0,100,0,45,45,0,10,0,1,1,37.0,0,0,,10.0
FIUNA_ALUMNO_007824,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,36484,N,2024,0,0,0,0,100,0,45,45,0,10,0,1,1,37.0,0,0,,10.0
FIUNA_ALUMNO_005531,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,92,0,45,45,0,10,0,2,1,0.0,0,0,,9.0
FIUNA_ALUMNO_007525,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,92,0,45,45,0,10,0,2,1,0.0,0,0,,9.0
FIUNA_ALUMNO_006379,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,12,0,0,0,92,0,45,45,0,10,0,1,1,0.0,0,0,,15.0
FIUNA_ALUMNO_006811,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,12,0,0,0,92,0,45,45,0,10,0,1,1,0.0,0,0,,15.0
FIUNA_ALUMNO_005963,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,5,13,0,0,62,0,45,45,0,10,0,1,0,0.0,0,0,,14.0
FIUNA_ALUMNO_007449,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,5,13,0,0,62,0,45,45,0,10,0,1,0,0.0,0,0,,14.0
FIUNA_ALUMNO_004581,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,10,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,15.0
FIUNA_ALUMNO_004826,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,10,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,15.0
FIUNA_ALUMNO_008851,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38046,S,2025,64,60,0,0,100,0,45,45,0,10,0,1,1,66.0,0,0,1F-2,66.0
FIUNA_ALUMNO_010175,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38046,S,2025,64,60,0,0,100,0,45,45,0,10,0,1,1,66.0,0,0,1F-2,66.0
FIUNA_ALUMNO_006031,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,15,0,0,0,80,0,45,45,0,10,0,2,1,0.0,0,0,,15.0
FIUNA_ALUMNO_007861,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,15,0,0,0,80,0,45,45,0,10,0,2,1,0.0,0,0,,15.0
FIUNA_ALUMNO_008861,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,0,0,0.0,0,0,,10.0
FIUNA_ALUMNO_010177,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,0,0,0.0,0,0,,10.0
FIUNA_ALUMNO_005626,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,56,0,45,45,0,10,0,2,0,0.0,0,0,,6.0
FIUNA_ALUMNO_007369,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,56,0,45,45,0,10,0,2,0,0.0,0,0,,6.0
FIUNA_ALUMNO_005305,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,10.0
FIUNA_ALUMNO_007873,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,10.0
FIUNA_ALUMNO_006726,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,41,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,28.0
FIUNA_ALUMNO_007576,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,41,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,28.0
FIUNA_ALUMNO_006449,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,36484,N,2024,0,0,0,0,100,0,45,45,0,10,0,1,1,40.0,0,0,2F-1,10.0
FIUNA_ALUMNO_006886,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,36484,N,2024,0,0,0,0,100,0,45,45,0,10,0,1,1,40.0,0,0,2F-1,10.0
FIUNA_ALUMNO_005644,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,54,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,34.0
FIUNA_ALUMNO_011708,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,54,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,34.0
FIUNA_ALUMNO_006086,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,3,40,0,0,92,0,45,45,0,10,0,1,1,0.0,16,0,,34.0
FIUNA_ALUMNO_007878,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,3,40,0,0,92,0,45,45,0,10,0,1,1,0.0,16,0,,34.0
FIUNA_ALUMNO_006909,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,54,15,0,0,88,0,45,45,0,10,0,1,1,0.0,0,0,,40.0
FIUNA_ALUMNO_009529,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,54,15,0,0,88,0,45,45,0,10,0,1,1,0.0,0,0,,40.0
FIUNA_ALUMNO_005041,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,96,0,45,45,0,10,0,0,0,0.0,0,0,,10.0
FIUNA_ALUMNO_008780,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,96,0,45,45,0,10,0,0,0,0.0,0,0,,10.0
FIUNA_ALUMNO_005666,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,38046,N,2025,49,44,0,0,80,0,45,45,0,10,0,1,1,50.0,0,0,,50.0
FIUNA_ALUMNO_007614,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,38046,N,2025,49,44,0,0,80,0,45,45,0,10,0,1,1,50.0,0,0,,50.0
FIUNA_ALUMNO_009674,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,36820,N,2024,0,0,0,0,100,0,45,45,0,10,0,1,1,-1.0,0,0,"1F-1,2F-1",10.0
FIUNA_ALUMNO_010190,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,36820,N,2024,0,0,0,0,100,0,45,45,0,10,0,1,1,-1.0,0,0,"1F-1,2F-1",10.0
FIUNA_ALUMNO_006132,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,35,11,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,31.0
FIUNA_ALUMNO_007626,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,35,11,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,31.0
FIUNA_ALUMNO_009676,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,0,0,0.0,0,0,,10.0
FIUNA_ALUMNO_010343,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,0,0,0.0,0,0,,10.0
FIUNA_ALUMNO_006964,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,0,0,45,45,0,10,0,0,0,0.0,0,0,,0.0
FIUNA_ALUMNO_009504,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,0,0,45,45,0,10,0,0,0,0.0,0,0,,0.0
FIUNA_ALUMNO_006142,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38046,S,2025,60,62,0,0,100,0,45,45,0,10,0,1,1,65.0,0,0,"1F-1,2F-2",65.0
FIUNA_ALUMNO_007631,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38046,S,2025,60,62,0,0,100,0,45,45,0,10,0,1,1,65.0,0,0,"1F-1,2F-2",65.0
FIUNA_ALUMNO_006146,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,80,0,45,45,0,10,0,2,0,0.0,0,0,,8.0
FIUNA_ALUMNO_006972,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,80,0,45,45,0,10,0,2,0,0.0,0,0,,8.0
FIUNA_ALUMNO_005680,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,36484,N,2024,52,0,0,0,100,0,45,45,0,10,0,1,1,41.0,0,0,,33.0
FIUNA_ALUMNO_007898,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,36484,N,2024,52,0,0,0,100,0,45,45,0,10,0,1,1,41.0,0,0,,33.0
FIUNA_ALUMNO_011206,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,0,0,0.0,0,0,,10.0
FIUNA_ALUMNO_011669,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,0,0,0.0,0,0,,10.0
FIUNA_ALUMNO_008953,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,19,11,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,24.0
FIUNA_ALUMNO_010198,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,19,11,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,24.0
FIUNA_ALUMNO_009689,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,30,29,0,0,100,0,45,45,0,10,0,2,1,0.0,0,0,,37.0
FIUNA_ALUMNO_010201,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,30,29,0,0,100,0,45,45,0,10,0,2,1,0.0,0,0,,37.0
FIUNA_ALUMNO_008979,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,18,35,0,0,98,0,45,45,0,10,0,1,1,0.0,14,0,,34.0
FIUNA_ALUMNO_010308,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,18,35,0,0,98,0,45,45,0,10,0,1,1,0.0,14,0,,34.0
FIUNA_ALUMNO_008984,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,92,0,45,45,0,10,0,2,1,0.0,0,0,,9.0
FIUNA_ALUMNO_010203,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,92,0,45,45,0,10,0,2,1,0.0,0,0,,9.0
FIUNA_ALUMNO_006524,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,28,40,0,0,96,0,45,45,0,10,0,1,1,0.0,16,0,,40.0
FIUNA_ALUMNO_007478,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,28,40,0,0,96,0,45,45,0,10,0,1,1,0.0,16,0,,40.0
FIUNA_ALUMNO_009013,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,38046,S,2025,64,57,0,0,100,0,45,45,0,10,0,1,1,64.0,0,0,1F-2,64.0
FIUNA_ALUMNO_010283,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,38046,S,2025,64,57,0,0,100,0,45,45,0,10,0,1,1,64.0,0,0,1F-2,64.0
FIUNA_ALUMNO_010579,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,36484,N,2024,47,21,0,0,100,0,45,45,0,10,0,1,1,35.0,0,0,"1F-1,2F-1",41.0
FIUNA_ALUMNO_011570,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,36484,N,2024,47,21,0,0,100,0,45,45,0,10,0,1,1,35.0,0,0,"1F-1,2F-1",41.0
FIUNA_ALUMNO_007045,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,84,0,45,45,0,10,0,1,0,0.0,0,0,,8.0
FIUNA_ALUMNO_009021,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,84,0,45,45,0,10,0,1,0,0.0,0,0,,8.0
FIUNA_ALUMNO_006184,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,10.0
FIUNA_ALUMNO_007666,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,10.0
FIUNA_ALUMNO_009909,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,37,0,0,0,100,0,45,45,0,10,0,0,0,0.0,0,0,,27.0
FIUNA_ALUMNO_010771,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,37,0,0,0,100,0,45,45,0,10,0,0,0,0.0,0,0,,27.0
FIUNA_ALUMNO_009024,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38335,N,2025,63,0,0,0,100,0,45,45,0,10,0,1,1,55.0,36,0,,55.0
FIUNA_ALUMNO_010358,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38335,N,2025,63,0,0,0,100,0,45,45,0,10,0,1,1,55.0,36,0,,55.0
FIUNA_ALUMNO_011240,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,80,0,45,45,0,10,0,0,0,0.0,0,0,,8.0
FIUNA_ALUMNO_011804,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,80,0,45,45,0,10,0,0,0,0.0,0,0,,8.0
FIUNA_ALUMNO_006545,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,72,0,45,45,0,10,0,1,0,0.0,0,0,,7.0
FIUNA_ALUMNO_007395,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,72,0,45,45,0,10,0,1,0,0.0,0,0,,7.0
FIUNA_ALUMNO_011059,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,40,0,45,45,0,10,0,2,0,0.0,0,0,,4.0
FIUNA_ALUMNO_011270,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,40,0,45,45,0,10,0,2,0,0.0,0,0,,4.0
FIUNA_ALUMNO_011209,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,20,0,45,45,0,10,0,0,0,0.0,0,0,,2.0
FIUNA_ALUMNO_011718,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,20,0,45,45,0,10,0,0,0,0.0,0,0,,2.0
FIUNA_ALUMNO_011062,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,47,3,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,33.0
FIUNA_ALUMNO_011273,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,47,3,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,33.0
FIUNA_ALUMNO_009049,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,18,19,0,0,99,0,45,45,0,10,0,1,1,0.0,20,0,,27.0
FIUNA_ALUMNO_010366,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,18,19,0,0,99,0,45,45,0,10,0,1,1,0.0,20,0,,27.0
FIUNA_ALUMNO_007080,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,16,0,0,0,96,0,45,45,0,10,0,1,1,0.0,0,0,,17.0
FIUNA_ALUMNO_009058,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,16,0,0,0,96,0,45,45,0,10,0,1,1,0.0,0,0,,17.0
FIUNA_ALUMNO_009943,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38046,S,2025,46,56,0,0,100,0,45,45,0,10,0,1,1,56.0,0,0,"1F-1,2F-4",56.0
FIUNA_ALUMNO_010780,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38046,S,2025,46,56,0,0,100,0,45,45,0,10,0,1,1,56.0,0,0,"1F-1,2F-4",56.0
FIUNA_ALUMNO_010902,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,36484,N,2024,0,0,0,0,100,0,45,45,0,10,0,1,1,35.0,0,0,,10.0
FIUNA_ALUMNO_011635,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,36484,N,2024,0,0,0,0,100,0,45,45,0,10,0,1,1,35.0,0,0,,10.0
FIUNA_ALUMNO_006208,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,10.0
FIUNA_ALUMNO_007434,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,10.0
FIUNA_ALUMNO_010903,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,42,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,29.0
FIUNA_ALUMNO_011282,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,42,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,29.0
FIUNA_ALUMNO_010904,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,41,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,28.0
FIUNA_ALUMNO_011581,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,41,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,28.0
FIUNA_ALUMNO_010600,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38046,N,2025,47,57,0,0,96,0,45,45,0,10,0,1,1,56.0,0,0,2F-1,56.0
FIUNA_ALUMNO_011720,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38046,N,2025,47,57,0,0,96,0,45,45,0,10,0,1,1,56.0,0,0,2F-1,56.0
FIUNA_ALUMNO_010906,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,15,0,0,0,80,0,45,45,0,10,0,1,1,0.0,0,0,,15.0
FIUNA_ALUMNO_011284,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,15,0,0,0,80,0,45,45,0,10,0,1,1,0.0,0,0,,15.0
FIUNA_ALUMNO_011071,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,38046,S,2025,40,67,0,0,100,0,45,45,0,10,0,1,1,58.0,0,0,1F-4,58.0
FIUNA_ALUMNO_011721,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,38046,S,2025,40,67,0,0,100,0,45,45,0,10,0,1,1,58.0,0,0,1F-4,58.0
FIUNA_ALUMNO_009075,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38046,S,2025,51,86,0,0,92,0,45,45,0,10,0,1,1,71.0,0,0,1F-3,71.0
FIUNA_ALUMNO_010287,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38046,S,2025,51,86,0,0,92,0,45,45,0,10,0,1,1,71.0,0,0,1F-3,71.0
FIUNA_ALUMNO_009718,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,29,41,0,0,84,0,45,45,0,10,0,1,1,0.0,30,0,,40.0
FIUNA_ALUMNO_010215,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,29,41,0,0,84,0,45,45,0,10,0,1,1,0.0,30,0,,40.0
FIUNA_ALUMNO_009960,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,36,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,26.0
FIUNA_ALUMNO_010840,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,36,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,26.0
FIUNA_ALUMNO_011074,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38046,S,2025,84,40,0,0,100,0,45,45,0,10,0,1,1,66.0,0,0,2F-2,66.0
FIUNA_ALUMNO_011638,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38046,S,2025,84,40,0,0,100,0,45,45,0,10,0,1,1,66.0,0,0,2F-2,66.0
FIUNA_ALUMNO_012132,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,2,1,0.0,0,0,,10.0
FIUNA_ALUMNO_012311,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,2,1,0.0,0,0,,10.0
FIUNA_ALUMNO_006237,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,7,0,0,0,99,0,45,45,0,10,0,1,1,0.0,0,0,,13.0
FIUNA_ALUMNO_007708,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,7,0,0,0,99,0,45,45,0,10,0,1,1,0.0,0,0,,13.0
FIUNA_ALUMNO_006238,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,38046,S,2025,58,71,0,0,100,0,45,45,0,10,0,1,1,68.0,0,0,1F-2,68.0
FIUNA_ALUMNO_007403,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,38046,S,2025,58,71,0,0,100,0,45,45,0,10,0,1,1,68.0,0,0,1F-2,68.0
FIUNA_ALUMNO_010918,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,38046,S,2025,70,65,0,0,96,0,45,45,0,10,0,1,1,70.0,0,0,1F-2,70.0
FIUNA_ALUMNO_011725,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,38046,S,2025,70,65,0,0,96,0,45,45,0,10,0,1,1,70.0,0,0,1F-2,70.0
FIUNA_ALUMNO_011081,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,36484,N,2024,25,0,0,0,100,0,45,45,0,10,0,1,1,-1.0,0,0,2F-1,21.0
FIUNA_ALUMNO_011639,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,36484,N,2024,25,0,0,0,100,0,45,45,0,10,0,1,1,-1.0,0,0,2F-1,21.0
FIUNA_ALUMNO_009106,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,0,0,0.0,0,0,,10.0
FIUNA_ALUMNO_009974,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,0,0,0.0,0,0,,10.0
FIUNA_ALUMNO_010622,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,10.0
FIUNA_ALUMNO_011726,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,1,1,0.0,0,0,,10.0
FIUNA_ALUMNO_012117,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,2,1,0.0,0,0,,10.0
FIUNA_ALUMNO_012128,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,2,1,0.0,0,0,,10.0
FIUNA_ALUMNO_006246,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,38046,N,2025,46,44,0,0,100,0,45,45,0,10,0,1,1,51.0,27,0,2F-1,51.0
FIUNA_ALUMNO_007717,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,38046,N,2025,46,44,0,0,100,0,45,45,0,10,0,1,1,51.0,27,0,2F-1,51.0
FIUNA_ALUMNO_009725,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,2,1,0.0,0,0,,10.0
FIUNA_ALUMNO_009980,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,0,0,0,0,100,0,45,45,0,10,0,2,1,0.0,0,0,,10.0
FIUNA_ALUMNO_006597,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,27,19,0,0,100,0,45,45,0,10,0,1,1,0.0,17,0,,31.0
FIUNA_ALUMNO_007405,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,27,19,0,0,100,0,45,45,0,10,0,1,1,0.0,17,0,,31.0
FIUNA_ALUMNO_007150,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,31,41,0,0,100,0,45,45,0,10,0,1,1,0.0,19,0,,42.0
FIUNA_ALUMNO_009121,13016,FISICA 4,IND-PLS13 ,4,1,2025,1,0,N,0,31,41,0,0,100,0,45,45,0,10,0,1,1,0.0,19,0,,42.0
FIUNA_ALUMNO_011082,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,30,44,0,0,100,0,45,45,0,10,0,1,1,0.0,28,0,,43.0
FIUNA_ALUMNO_011302,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,30,44,0,0,100,0,45,45,0,10,0,1,1,0.0,28,0,,43.0
FIUNA_ALUMNO_010629,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38046,S,2025,49,51,0,0,100,0,45,45,0,10,0,1,1,55.0,0,0,1F-2,55.0
FIUNA_ALUMNO_011735,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,38046,S,2025,49,51,0,0,100,0,45,45,0,10,0,1,1,55.0,0,0,1F-2,55.0
FIUNA_ALUMNO_007163,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,36484,N,2024,38,42,0,0,100,0,45,45,0,10,0,1,1,39.0,0,0,,46.0
FIUNA_ALUMNO_009420,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,36484,N,2024,38,42,0,0,100,0,45,45,0,10,0,1,1,39.0,0,0,,46.0
FIUNA_ALUMNO_010632,13016,FISICA 4,CIV-PLS13 ,4,1,2025,1,0,N,0,7,0,0,0,84,0,45,45,0,10,0,2,1,0.0,0,0,,12.0
